"ah fâcheuses nouvelles pour un cœur amoureux !dures extrémités où je me vois réduit !tu viens","oui."
"ne vous mettez pas en peine. combien est-ce qu'il vous faut ?","cinq cents écus."
"et à vous ?","deux cents pistoles."
"je veux tirer cet argent de vos pères. à octave.","tout beau, scapin."
"pour ce qui est du vôtre la machine est déjà toute trouvée :  et quant au vôtre bien qu'avare au dernier degré il y faudra moins de façons encore ","tout beau, scapin."
"car vous savez que pour l'esprit il n'en a pas grâces à dieu grande provision  et je le livre pour une espèce d'homme à qui l'on fera toujours croire tout ce que l'on voudra.cela ne vous offense point","tout beau, scapin."
"il ne tombe entre lui et vous aucun soupçon de ressemblance   et vous savez assez l'opinion de tout le monde qui veut qu'il ne soit votre père que pour la forme.","tout beau, scapin."
"bon bon  on fait bien scrupule de cela vous moquez-vous ? mais j'aperçois venir le père d'octave.commençons par lui puisqu'il se présente.allez-vous-en tous deux. et vous avertissez votre silvestre de venir vite jouer son rôle.","le voilà qui rumine."
"avoir si peu de conduite et de considération !s'aller jeter dans un engagement comme celui-là !ah","monsieur, votre serviteur."
"bonjour, scapin.","vous rêvez à l'affaire de votre fils."
"je t'avoue que cela me donne un furieux chagrin.","monsieur la vie est mêlée de traverses.il est bon de s'y tenir sans cesse préparé   et j'ai ouï dire il y a longtemps une parole d'un ancien que j'ai toujours retenue."
"quoi ?","que pour peu qu'un père de famille ait été absent de chez lui il doit promener son esprit sur tous les fâcheux accidents que son retour peut rencontrer"
"quoi ?","se figurer sa maison brûlée son argent dérobé sa femme morte son fils estropié sa fille subornée  et ce qu'il trouve qu'il ne lui est point arrivé"
"quoi ?","l'imputer à bonne fortune.pour moi j'ai pratiqué toujours cette leçon dans ma petite philosophie   et je ne suis ja mais revenu au logis que je ne me sois tenu prêt à la colère de mes maîtres"
"quoi ?","aux réprimandes aux injures aux coups de pied au cul aux bastonnades aux étrivières  et ce qui a manqué à m'arriver j'en ai rendu grâce à mon bon destin."
"voilà qui est bien  mais ce mariage impertinent qui trouble celui que nous voulons faire est une chose que je ne puis souffrir  et je viens de consulter des avocats pour le faire casser.","ma foi monsieur si vous m'en croyez vous tâcherez par quelque autre voie d'accommoder l'affaire.vous savez ce que c'est que les procès en ce pays-ci"
"tu as raison, je le vois bien. mais quelle autre voie ?","je pense que j'en ai trouvé une.la compassion que m'a donnée tantôt votre chagrin m'a obligé à chercher dans ma tête quelque moyen pour vous tirer d'inquiétude :"
"tu as raison, je le vois bien. mais quelle autre voie ?","car je ne saurais voir d'honnêtes pères chagrinés par leurs enfants que cela ne m'émeuve  et de tout temps je me suis senti pour votre personne une inclination particulière."
"je te suis obligé.","j'ai donc été trouver le frère de cette fille qui a été épousée.c'est un de ces braves de profession de ces gens qui sont tous coups d'épée qui ne parlent que d'échiner"
"je te suis obligé."," et ne font non plus de conscience de tuer un homme que d'avaler un verre de vin.je l'ai mis sur ce mariage  lui ai fait voir quelle facilité offrait la raison de la violence"
"je te suis obligé.","pour le faire casser vos prérogatives du nom de père  et l'appui que vous donnerait auprès de la justice  et votre droit  et votre argent  et vos amis.enfin je l'ai tant tourné de tous les côtés"
"je te suis obligé.","qu'il a prêté l'oreille aux propositions que je lui ai faites d'ajuster l'affaire pour quelque somme  et il donnera son consentement à rompre le mariage pourvu que vous lui donniez de l'argent."
"et qu'a-t-il demandé ?","oh d'abord, des choses par-dessus les maisons."
"et quoi ?","des choses extravagantes."
"mais encore ?","il ne parlait pas moins que de cinq ou six cents pistoles."
"cinq ou six cents fièvres quartaines qui le puissent serrer.se moque-t-il des gens ?","c'est ce que je lui ai dit. j'ai rejeté bien loin de pareilles propositions  et je lui ai bien fait entendre que vous n'étiez point une dupe"
"cinq ou six cents fièvres quartaines qui le puissent serrer.se moque-t-il des gens ?","pour vous demander des cinq ou six cents pistoles.enfin après plusieurs discours voici où s'est réduit le résultat de notre conférence.nous voilà au temps"
"cinq ou six cents fièvres quartaines qui le puissent serrer.se moque-t-il des gens ?","m'a-t-il dit que je dois partir pour l'armée.je suis après à m'équiper   et le besoin que j'ai de quelque argent me fait consentir malgré moi à ce qu'on me propose.il me faut un cheval de service"
"cinq ou six cents fièvres quartaines qui le puissent serrer.se moque-t-il des gens ?"," et je n'en saurais avoir un qui soit tant soit peu raisonnable"
"hé bien, pour soixante pistoles, je les donne.","il faudra le harnais, et les pistolets ; et cela ira bien à vingt pistoles encore."
"vingt pistoles, et soixante, ce serait quatre-vingts.","justement."
"c'est beaucoup ; mais soit, je consens à cela.","il me faut aussi un cheval pour monter mon valet, qui coûtera bien trente pistoles."
"comment diantre !qu'il se promène ; il n'aura rien du tout.","monsieur."
"non, c'est un impertinent.","voulez-vous que son valet aille à pied ?"
"qu'il aille comme il lui plaira, et le maître aussi.","mon dieu monsieur ne vous arrêtez point à peu de chose.n'allez point plaider je vous prie  et donnez tout pour vous sauver des mains de la justice."
"hé bien soit, je me résous à donner encore ces trente pistoles.","*il me faut encore*, a-t-il dit, *un mulet pour porter*..."
"oh qu'il aille au diable avec son mulet ; c'en est trop, et nous irons devant les juges.","de grâce, monsieur…"
"non, je n'en ferai rien.","monsieur, un petit mulet."
"je ne lui donnerais pas seulement un âne.","considérez…"
"non, j'aime mieux plaider.","eh monsieur de quoi parlez-vous là  et à quoi vous résolvez-vous ?jetez les yeux sur les détours de la justice. voyez combien d'appels et de degrés de jurisdiction  combien de procédures embarrassantes "
"non, j'aime mieux plaider.","combien d'animaux ravissants par les griffes desquels il vous faudra passer sergents procureurs avocats greffiers substituts rapporteurs juges"
"non, j'aime mieux plaider."," et leurs clercs.il n'y pas un de tous ces gens-là qui pour la moindre chose ne soit capable de donner un souffl et au meilleur droit du monde."
"non, j'aime mieux plaider.","un sergent baillera de faux exploits sur quoi vous serez condamné sans que vous le sachiez.votre procureur s'entendra avec votre partie  et vous vendra à beaux deniers comptants.votre avocat gagné de même"
"non, j'aime mieux plaider.","ne se trouvera point lorsqu'on plaidera votre cause ou dira des raisons qui ne feront que battre la campagne  et n'iront point au fait.le greffier délivrera par contumace des sentences "
"non, j'aime mieux plaider.","et arrêts contre vous. le clerc du rapporteur soustraira des pièces ou le rapporteur même ne dira pas ce qu'il a vu. et quand par les plus grandes précautions du monde vous aurez paré tout cela"
"non, j'aime mieux plaider.","vous serez ébahi que vos juges auront été sollicités contre vous ou par des gens dévots ou par des femmes qu'ils aimeront.eh monsieur"
"non, j'aime mieux plaider.","si vous le pouvez sauvez-vous de c et enfer-là.c'est être damné dès ce monde que d'avoir à plaider  et la seule pensée d'un procès serait capable de me faire fuir jusqu'aux indes."
"à combien est-ce qu'il fait monter le mulet ?","monsieur pour le mulet pour son cheval  et celui de son homme pour le harnais et les pistolets  et pour payer quelque petite chose qu'il doit à son hôtesse"
"deux cents pistoles ?","oui."
"allons, allons, nous plaiderons.","faites réflexion…"
"je plaiderai.","ne vous allez point jeter…"
"je veux plaider."," mais pour plaider il vous faudra de l'argent. il vous en faudra pour l'exploit  il vous en faudra pour le contrôle.il vous en faudra pour la procuration"
"je veux plaider.","pour la présentation conseils productions  et journées du procureur.il vous en faudra pour les consultations  et plaidoiries des avocats pour le droit de retirer le sac  et pour les grosses d'écritures.il vous en faudra pour le rapport des substituts "
"je veux plaider.","pour les épices de conclusion pour l'enregistrement du greffier façon d'appointement sentences  et arrêts contrôles signatures"
"je veux plaider."," et expéditions de leurs clercs sans parler de tous les présents qu'il vous faudra faire.donnez c"
"comment, deux cents pistoles ?","oui vous y gagnerez. j'ai fait un petit calcul en moi-même de tous les frais de la justice   et j'ai trouvé qu'en donnant deux cents pistoles à votre homme"
"comment, deux cents pistoles ?","vous en aurez de reste pour le moins cent cinquante sans compter les soins les pas  et les chagrins que vous épargnerez.quand il n'y aurait à essuyer que les sottises que disent devant tout le monde de méchants plaisants d'avocats"
"je me moque de cela, et je défie les avocats de rien dire de moi.","vous ferez ce qu'il vous plaira ; mais si j'étais que de vous, je fuirais les procès."
"je ne donnerai point deux cents pistoles.","voici l'homme dont il s'agit."
"scapin, fais-moi connaître un peu cet argante, qui est père d'octave.","pourquoi, monsieur ?"
"je viens d'apprendre qu'il veut me mettre en procès, et faire rompre par justice le mariage de ma sœur.","je ne sais pas s'il a cette pensée  mais il ne veut point consentir aux deux cents pistoles que vous voulez"
"par la mort, par la tête, par le ventre, si je le trouve, je le veux échiner, dussé-je être roué tout vif. argante, pour n'être point vu, se tient en tremblant, couvert de scapin.","monsieur, ce père d'octave a du cœur, et peut-être ne vous craindra-t-il point."
"lui ?lui ?par le sang par la tête, s'il était là je lui donnerais tout à l'heure de l'épée dans le ventre.qui est c","ce n'est pas lui, monsieur, ce n'est pas lui."
"n'est-ce point quelqu'un de ses amis ?","non, monsieur, au contraire, c'est son ennemi capital."
"son ennemi capital ?","oui."
"ah, parbleu, j'en suis ravi.vous êtes ennemi, monsieur, de ce faquin d'argante ; eh ?","oui, oui, je vous en réponds."
"touchez là. touchez.je vous donne ma parole  et vous jure sur mon honneur par l'épée que je porte par tous les serments que je saurais faire","monsieur, les violences en ce pays-ci ne sont guère souffertes."
"qu'avant la fin du jour je vous déferai de ce maraud fieffé de ce faquin d'argante.reposez-vous sur moi.","monsieur, les violences en ce pays-ci ne sont guère souffertes."
"je me moque de tout, et je n'ai rien à perdre.","il se tiendra sur ses gardes assurément  et il a des parents des amis  et des domestiques dont il se fera un secours contre votre ressentiment."
"c'est ce que je demande, morbleu, c'est ce que je demande. il met l'épée à la main, et pousse de tous les côtés, comme s'il y avait plusieurs personnes devant lui.","eh, eh, eh, monsieur, nous n'en sommes pas."
"ah tête ! ah ventre !que ne le trouvé-je à cette heure avec tout son secours !que ne paraît-il à mes yeux au milieu de trente personnes !que ne les vois-je fondre sur moi les armes à la main !comment marauds vous avez la hardiesse de vous attaquer à moi ?allons","eh, eh, eh, monsieur, nous n'en sommes pas."
"morbleu tue point de quartier.donnons.ferme.poussons.bon pied bon œil.ah coquins ah canaille vous en voulez par là  je vous en ferai tâter votre soûl.soutenez","eh, eh, eh, monsieur, nous n'en sommes pas."
"marauds soutenez.allons.à cette botte.à cette autre.à celle-ci.à celle-là.comment","eh, eh, eh, monsieur, nous n'en sommes pas."
"voilà qui vous apprendra à vous oser jouer de moi.","hé bien, vous voyez combien de personnes tuées pour deux cents pistoles.oh sus, je vous souhaite une bonne fortune."
"scapin.","plaît-il ?"
"je me résous à donner les deux cents pistoles.","j'en suis ravi, pour l'amour de vous."
"allons le trouver, je les ai sur moi.","vous n'avez qu'à me les donner.il ne faut pas pour votre honneur que vous paraissiez là après avoir passé ici pour autre que ce que vous êtes "
"allons le trouver, je les ai sur moi."," et de plus je craindrais qu'en vous faisant connaître il n'allât s'aviser de vous demander davantage."
"oui ; mais j'aurais été bien aise de voir comme je donne mon argent.","est-ce que vous vous défiez de moi ?"
"non pas, mais…","parbleu monsieur je suis un fourbe ou je suis honnête homme  c'est l'un des deux.est-ce que je voudrais vous tromper  et que dans tout ceci j'ai d'autre intérêt que le vôtre  et celui de mon maître"
"non pas, mais…","à qui vous voulez vous allier ?si je vous suis suspect je ne me mêle plus de rien  et vous n'avez qu'à chercher dès cette heure qui accommodera vos affaires."
"tiens donc.","non, monsieur, ne me confiez point votre argent.je serai bien aise que vous vous serviez de quelque autre."
"mon dieu, tiens.","non, vous dis-je, ne vous fiez point à moi.que sait-on, si je ne veux point vous attraper votre argent ?"
"tiens, te dis-je, ne me fais point contester davantage.mais songe à bien prendre tes sûretés avec lui.","laissez-moi faire, il n'a pas affaire à un sot."
"je vais t'attendre chez moi.","je ne manquerai pas d'y aller. et un.je n'ai qu'à chercher l'autre.ah ma foi le voici.il semble que le ciel l'un après l'autre les amène dans mes filets."
"ô ciel ! ô disgrâce imprévue ! ô misérable père !pauvre géronte, que feras-tu ?","que dit-il là de moi, avec ce visage affligé ?"
"n'y a-t-il personne qui puisse me dire où est le seigneur géronte ?","qu'y a-t-il, scapin ?"
"où pourrai-je le rencontrer, pour lui dire cette infortune ?","qu'est-ce que c'est donc ?"
"en vain je cours de tous côtés pour le pouvoir trouver.","me voici."
"il faut qu'il soit caché en quelque endroit qu'on ne puisse point deviner.","holà, es-tu aveugle, que tu ne me vois pas ?"
"ah, monsieur, il n'y a pas moyen de vous rencontrer.","il y a une heure que je suis devant toi.qu'est-ce que c'est donc qu'il y a ?"
"monsieur…","quoi ?"
"monsieur, votre fils…","hé bien mon fils…"
"est tombé dans une disgrâce la plus étrange du monde.","et quelle ?"
"je l'ai trouvé tantôt tout triste de je ne sais quoi que vous lui avez dit où vous m'avez mêlé assez mal à propos  et cherchant à divertir cette tristesse","qu'y a-t-il de si affligeant à tout cela ?"
"nous nous sommes allés promener sur le port.là entre autres plusieurs choses nous avons arrêté nos yeux sur une galère turque assez bien équipée.un jeune turc de bonne mine","qu'y a-t-il de si affligeant à tout cela ?"
"nous a invités d'y entrer  et nous a présenté la main.nous y avons passé  il nous a fait mille civilités nous a donné la collation où nous avons mangé des fruits les plus excellents qui se puissent voir","qu'y a-t-il de si affligeant à tout cela ?"
"attendez monsieur nous y voici.pendant que nous mangions il a fait mettre la galère en mer et se voyant éloigné du port il m'a fait mettre dans un esquif","comment, diantre, cinq cents écus ?"
" et m'envoie vous dire que si vous ne lui envoyez par moi tout à l'heure cinq cents écus","comment, diantre, cinq cents écus ?"
"oui, monsieur ; et de plus, il ne m'a donné pour cela que deux heures.","ah le pendard de turc, m'assassiner de la façon !"
"c'est à vous monsieur d'aviser promptement aux moyens de sauver des fers un fils que vous aimez avec tant de tendresse.","que diable allait-il faire dans cette galère ?"
"il ne songeait pas à ce qui est arrivé.","va-t'en, scapin, va-t'en vite dire à ce turc que je vais envoyer la justice après lui."
"la justice en pleine mer !vous moquez-vous des gens ?","que diable allait-il faire dans cette galère ?"
"une méchante destinée conduit quelquefois les personnes.","il faut, scapin, il faut que tu fasses ici, l'action d'un serviteur fidèle."
"quoi, monsieur ?","que tu ailles dire à ce turc qu'il me renvoie mon fils  et que tu te mets à sa place"
"eh monsieur songez-vous à ce que vous dites ?  et vous figurez-vous que ce turc ait si peu de sens que d'aller recevoir un misérable comme moi à la place de votre fils ?","que diable allait-il faire dans cette galère ?"
"il ne devinait pas ce malheur.songez, monsieur, qu'il ne m'a donné que deux heures.","tu dis qu'il demande…"
"cinq cents écus.","cinq cents écus ! n'a-t-il point de conscience ?"
"vraiment oui, de la conscience à un turc.","sait-il bien ce que c'est que cinq cents écus ?"
"oui, monsieur, il sait que c'est mille cinq cents livres.","croit-il, le traître, que mille cinq cents livres se trouvent dans le pas d'un cheval ?"
"ce sont des gens qui n'entendent point de raison.","mais que diable allait-il faire à cette galère ?"
"il est vrai ; mais quoi ! on ne prévoyait pas les choses.de grâce, monsieur, dépêchez.","tiens, voilà la clef de mon armoire."
"bon.","tu l'ouvriras."
"fort bien.","tu trouveras une grosse clef du côté gauche, qui est celle de mon grenier."
"oui.","tu iras prendre toutes les hardes qui sont dans cette grande manne  et tu les vendras aux fripiers pour aller racheter mon fils."
"eh monsieur rêvez-vous ?je n'aurais pas cent francs de tout ce que vous dites ","mais que diable allait-il faire à cette galère ?"
"oh que de paroles perdues !laissez là cette galère  et songez que le temps presse  et que vous courez risque de perdre votre fils.hélas ! mon pauvre maître","attends, scapin, je m'en vais quérir cette somme."
"peut-être que je ne te verrai de ma vie  et qu'à l'heure que je parle on t'emmène esclave en alger. mais le ciel me sera témoin que j'ai fait pour toi tout ce que j'ai pu","attends, scapin, je m'en vais quérir cette somme."
" et que si tu manques à être racheté il n'en faut accuser que le peu d'amitié d'un père.","attends, scapin, je m'en vais quérir cette somme."
"dépêchez donc vite, monsieur, je tremble que l'heure ne sonne.","n'est-ce pas quatre cents écus que tu dis ?"
"non : cinq cents écus.","cinq cents écus ?"
"oui.","que diable allait-il faire à cette galère ?"
"vous avez raison, mais hâtez-vous.","n'y avait-il point d'autre promenade ?"
"cela est vrai.mais faites promptement.","ah maudite galère !"
"cette galère lui tient au cœur.","tiens scapin je ne me souvenais pas que je viens justement de recevoir cette somme en or il lui présente sa bourse qu'il ne laisse pourtant pas aller "
"cette galère lui tient au cœur."," et dans ses transports il fait aller son bras de côté  et d'autre tiens.va-t'en racheter mon fils."
"oui, monsieur.","mais dis à ce turc que c'est un scélérat."
"oui.","un infâme."
"oui.","un homme sans foi, un voleur."
"laissez-moi faire.","qu'il me tire cinq cents écus contre toute sorte de droit."
"oui.","que je ne les lui donne ni à la mort, ni à la vie."
"fort bien.","et que si jamais je l'attrape, je saurai me venger de lui."
"oui.","va, va, vite requérir mon fils."
"holà, monsieur.","quoi ?"
"où est donc cet argent ?","ne te l'ai-je pas donné ?"
"non vraiment, vous l'avez remis dans votre poche.","ah, c'est la douleur qui me trouble l'esprit."
"je le vois bien.","que diable allait-il faire dans cette galère ?ah maudite galère !traître de turc à tous les diables !"
"il ne peut digérer les cinq cents écus que je lui arrache  mais il n'est pas quitte envers moi  et je veux qu'il me paye en une autre monnaie l'imposture qu'il m'a faite auprès de son fils.","hé bien, scapin, as-tu réussi pour moi dans ton entreprise ?"
"as-tu fait quelque chose pour tirer mon amour de la peine où il est ?","voilà deux cents pistoles que j'ai tirées de votre père."
"ah que tu me donnes de joie !","pour vous, je n'ai pu faire rien."
"il faut donc que j'aille mourir ; et je n'ai que faire de vivre si zerbinette m'est ôtée.","holà, holà, tout doucement.comme diantre vous allez vite."
"que veux-tu que je devienne ?","allez, j'ai votre affaire ici."
"ah tu me redonnes la vie.","mais à condition que vous me permettrez à moi, une petite vengeance contre votre père, pour le tour qu'il m'a fait."
"tout ce que tu voudras.","vous me le promettez devant témoin."
"oui.","tenez, voilà cinq cents écus."
"allons en promptement acheter celle que j'adore.","oui vos amants ont arrêté entre eux que vous fussiez ensemble "
"un tel ordre n'a rien qui ne me soit fort agréable.je reçois avec joie une compagne de la sorte  et il ne tiendra pas à moi que l'amitié qui est entre les personnes que nous aimons","j'accepte la proposition, et ne suis point personne à reculer, lorsqu'on m'attaque d'amitié."
"et lorsque c'est d'amour qu'on vous attaque ?","pour l'amour, c'est une autre chose ; on y court un peu plus de risque, et je n'y suis pas si hardie."
"vous l'êtes que je crois contre mon maître maintenant   et ce qu'il vient de faire pour vous doit vous donner du cœur pour répondre comme il faut à sa passion.","je ne m'y fie encore que de la bonne sorte  et ce n'est pas assez pour m'assurer entièrement que ce qu'il vient de faire.j'ai l'humeur enjouée  et sans cesse je ris "
"vous l'êtes que je crois contre mon maître maintenant   et ce qu'il vient de faire pour vous doit vous donner du cœur pour répondre comme il faut à sa passion."," mais tout en riant je suis sérieuse sur de certains chapitres   et ton maître s'abusera s'il croit qu'il lui suffise de m'avoir achetée pour me voir toute à lui.il doit lui en coûter autre chose que de l'argent "
"vous l'êtes que je crois contre mon maître maintenant   et ce qu'il vient de faire pour vous doit vous donner du cœur pour répondre comme il faut à sa passion."," et pour répondre à son amour de la manière qu'il souhaite il me faut un don de sa foi qui soit assaisonné de certaines cérémonies qu'on trouve nécessaires."
"c'est là aussi comme il l'entend.il ne prétend à vous qu'en tout bien et en tout honneur  et je n'aurais pas été homme à me mêler de cette affaire","c'est ce que je veux croire, puisque vous me le dites ; mais du côté du père, j'y prévois des empêchements."
"nous trouverons moyen d'accommoder les choses.","la ressemblance de nos destins doit contribuer encore à faire naître notre amitié   et nous nous voyons toutes deux dans les mêmes alarmes toutes deux exposées à la même infortune."
"vous avez c et avantage au moins que vous savez de qui vous êtes née   et que l'appui de vos parents que vous pouvez faire connaître","mais aussi avez-vous cet avantage, que l'on ne tente point par un autre parti, celui que vous aimez."
"est capable d'ajuster tout peut assurer votre bonheur  et faire donner un consentement au mariage qu'on trouve fait. mais pour moi je ne rencontre aucun secours dans ce que je puis être","mais aussi avez-vous cet avantage, que l'on ne tente point par un autre parti, celui que vous aimez."
" et l'on me voit dans un état qui n'adoucira pas les volontés d'un père qui ne regarde que le bien.","mais aussi avez-vous cet avantage, que l'on ne tente point par un autre parti, celui que vous aimez."
"le changement du cœur d'un amant n'est pas ce qu'on peut le plus craindre.on se peut naturellement croire assez de mérite pour garder sa conquête   et ce que je vois de plus redoutable dans ces sortes d'affaires","hélas ! pourquoi faut-il que de justes inclinations se trouvent traversées ?la douce chose que d'aimer lorsque l'on ne voit point d'obstacle à ces aimables chaînes dont deux cœurs se lient ensemble !"
"c'est la puissance paternelle auprès de qui tout le mérite ne sert de rien.","hélas ! pourquoi faut-il que de justes inclinations se trouvent traversées ?la douce chose que d'aimer lorsque l'on ne voit point d'obstacle à ces aimables chaînes dont deux cœurs se lient ensemble !"
"vous vous moquez la tranquillité en amour est un calme désagréable. un bonheur tout uni nous devient ennuyeux  il faut du haut  et du bas dans la vie ","mon dieu scapin fais-nous un peu ce récit qu'on m'a dit qui est si plaisant du stratagème dont tu t'es avisé pour tirer de l'argent de ton vieillard avare.tu sais qu'on ne perd point sa peine"
" et les difficultés qui se mêlent aux choses réveillent les ardeurs","lorsqu'on me fait un conte  et que je le paye assez bien par la joie qu'on m'y voit prendre."
"voilà silvestre qui s'en acquittera aussi bien que moi.j'ai dans la tête certaine petite vengeance dont je vais goûter le plaisir.","pourquoi, de gaieté de cœur, veux-tu chercher à t'attirer de méchantes affaires ?"
"je me plais à tenter des entreprises hasardeuses.","je te l'ai déjà dit, tu quitterais le dessein que tu as, si tu m'en voulais croire."
"oui, mais c'est moi que j'en croirai.","à quoi diable te vas-tu amuser ?"
"de quoi diable te mets-tu en peine ?","c'est que je vois que sans nécessité tu vas courir risque de t'attirer une venue de coups de bâton."
"hé bien, c'est aux dépens de mon dos, et non pas du tien.","il est vrai que tu es maître de tes épaules, et tu en disposeras comme il te plaira."
"ces sortes de périls ne m'ont ja mais arrêté  et je hais ces cœurs pusillanimes qui pour trop prévoir les suites des choses n'osent rien entreprendre.","nous aurons besoin de tes soins."
"allez je vous irai bientôt rejoindre.il ne sera pas dit qu'impunément on m'ait mis en état de me trahir moi-même  et de découvrir des secrets qu'il était bon qu'on ne sût pas.","hé bien, scapin, comment va l'affaire de mon fils ?"
"votre fils monsieur est en lieu de sûreté   mais vous courez maintenant vous le péril le plus grand du monde  et je voudrais pour beaucoup","comment donc ?"
"à l'heure que je parle, on vous cherche de toutes parts pour vous tuer.","moi ?"
"oui.","et qui ?"
"le frère de cette personne qu'octave a épousée.il croit que le dessein que vous avez de mettre votre fille à la place que tient sa sœur est ce qui pousse le plus fort à faire rompre leur mariage  et dans cette pensée il a résolu hautement de décharger son désespoir sur vous","que ferai-je, mon pauvre scapin ?"
" et vous ôter la vie pour venger son honneur.tous ses amis gens d'épée comme lui vous cherchent de tous les côtés  et demandent de vos nouvelles.j'ai vu même deçà ","que ferai-je, mon pauvre scapin ?"
"et delà des soldats de sa compagnie qui interrogent ceux qu'ils trouvent  et occupent par pelotons toutes les avenues de votre maison.de sorte que vous ne sauriez aller chez vous ","que ferai-je, mon pauvre scapin ?"
"vous ne sauriez faire un pas ni à droit ni à gauche que vous ne tombiez dans leurs mains.","que ferai-je, mon pauvre scapin ?"
"je ne sais pas monsieur  et voici une étrange affaire.je tremble pour vous depuis les pieds jusqu'à la tête il se retourne, et fait semblant d'aller voir au bout du théâtre s'il n'y a personne.","eh ?"
"non, non, non, ce n'est rien.","ne saurais-tu trouver quelque moyen, pour me tirer de peine ?"
"j'en imagine bien un ; mais je courrais risque moi, de me faire assommer.","eh, scapin, montre-toi serviteur zélé.ne m'abandonne pas, je te prie."
"je le veux bien.j'ai une tendresse pour vous qui ne saurait souffrir que je vous laisse sans secours.","tu en seras récompensé, je t'assure ; et je te promets cet habit-ci, quand je l'aurai un peu usé."
"attendez.voici une affaire que je me suis trouvée fort à propos pour vous sauver.il faut que vous vous mettiez dans ce sac","ah !"
"non non non non ce n'est personne.il faut dis-je que vous vous mettiez là dedans  et que vous gardiez de remuer en aucune façon.je vous chargerai sur mon dos","l'invention est bonne."
"comme un paqu et de quelque chose  et je vous porterai ainsi au travers de vos ennemis jusque dans votre maison où quand nous serons une fois nous pourrons nous barricader","l'invention est bonne."
"la meilleure du monde.vous allez voir. à part.","eh ?"
"tu me payeras l'imposture.","eh ?"
"je dis que vos ennemis seront bien attrapés.mettez-vous bien jusqu'au fond  et surtout prenez garde de ne vous point montrer  et de ne branler pas","laisse-moi faire.je saurai me tenir…"
"cachez-vous.voici un spadassin qui vous cherche. en contrefaisant sa voix.","ah, scapin, je n'en puis plus."
"quoi ?jé n'aurai pas l'abantage dé tuer cé geronte, et quelqu'un par charité né m'enseignera pas où il est ? à géronte avec sa voix ordinaire.","ah, scapin, je n'en puis plus."
"ne branlez pas. reprenant son ton contrefait.","ah, scapin, je n'en puis plus."
"cadédis, jé lé trouberai, sé cachât-il au centre dé la terre. à géronte avec son ton naturel.","ah, scapin, je n'en puis plus."
"ne vous montrez pas. tout le langage gascon est supposé de celui qu'il contrefait, et le reste de lui.","ah, scapin, je n'en puis plus."
"oh l'homme au sac !monsieur.jé té vaille un louis  et m'enseigne où put être geronte.vous cherchez le seigneur géronte ?oui mordi ! jé lé cherche. et pour quelle affaire monsieur.pour quelle affaire ?oui.jé beux","ah, scapin, je n'en puis plus."
"cadédis lé faire mourir sous les coups de vaton.oh !monsieur les coups de bâton ne se donnent point à des gens comme lui  et ce n'est pas un homme à être traité de la sorte.qui cé fat dé geronte","ah, scapin, je n'en puis plus."
"cé maraut cé velître ?le seigneur géronte monsieur n'est ni fat ni maraud ni belître  et vous devriez s'il vous plaît parler d'autre façon.comment","ah, scapin, je n'en puis plus."
"tu mé traites à moi avec cette hautur ?je défends comme je dois un homme d'honneur qu'on offense.est-ce que tu es des amis dé cé geronte ?oui","ah, scapin, je n'en puis plus."
"monsieur j'en suis.ah ! cadédis tu es de ses amis à la vonne hure. il donne plusieurs coups de bâton sur le sac.","ah, scapin, je n'en puis plus."
"tiens. boilà cé que jé té vaille pour lui.ah ah ah !ah monsieur !ah ah monsieur !tout beau.ah doucement ah ah ah !va porte-lui cela de ma part.","ah, scapin, je n'en puis plus."
"en se plaignant et remuant le dos, comme s'il avait reçu les coups de bâton.","ah, scapin, je n'en puis plus."
"ah, monsieur, je suis tout moulu, et les épaules me font un mal épouvantable.","comment, c'est sur les miennes qu'il a frappé."
"nenni, monsieur, c'était sur mon dos qu'il frappait.","que veux-tu dire ?j'ai bien senti les coups, et les sens bien encore."
"non, vous dis-je, ce n'est que le bout du bâton qui a été jusque sur vos épaules.","tu devais donc te retirer un peu plus loin, pour m'épargner…"
"prenez garde.en voici un autre qui a la mine d'un étranger. cet endroit est de même celui du gascon, pour le changement de langage, et le jeu de théâtre.","ah ! je suis roué."
"parti ! moi courir comme une basque  et moi ne pouvre point troufair de tout le jour sti tiable de gironte ?cachez-vous bien.dites-moi un peu fous monsir l'homme s'il ve plaist fous savoir point où l'est sti gironte que moi cherchair ?non","ah ! je suis roué."
"monsieur je ne sais point où est géronte.dites-moi-le vous frenchemente moi li fouloir pas grande chose à lui.l'est seulemente pour li donnair un petite régale sur le dos d'un douzaine de coups de bastonne","ah ! je suis roué."
" et de trois ou quatre petites coups d'épée au trafers de son poitrine.je vous assure monsieur que je ne sais pas où il est.il me semble que j'y foi remuair quelque chose dans sti sac.pardonnez-moi","ah ! je suis roué."
"monsieur.li est assurémente quelque histoire là tetans.point du tout monsieur.moi l'avoir enfie de tonner ain coup d'épée dans ste sac.ah !monsieur","ah ! je suis roué."
"gardez-vous-en bien.montre-le-moi un peu fous ce que c'estre là.tout beau monsieur.quement tout beau.vous n'avez que faire de vouloir voir ce que je porte.","ah ! je suis roué."
